http://inside.reynolds.edu/inside_lrc/sample/css/bootstrap.css,,http://inside.reynolds.edu/inside_lrc/sample/css/bootstrap-responsive.min.css,,http://inside.reynolds.edu/inside_lrc/sample/css/bootstrap-responsive.css,,http://inside.reynolds.edu/inside_lrc/sample/jQueryAssets/jquery.ui.core.min.css,,http://inside.reynolds.edu/inside_lrc/sample/jQueryAssets/jquery.ui.tabs.min.css,
464 unused selectors,,295 unused selectors,,No unused selectors!,,No unused selectors!,,16 unused selectors,
,,,,,,,,,
.pull-left,2691,,,,,,,,
.hide,2695,,,,,,,,
.show,2699,,,,,,,,
.invisible,2703,,,,,,,,
#footer,2751,,,,,,,,
.clear,2763,,,,,,,,
.row .container .row,2766,,,,,,,,
.breadcrumb,2781,,,,,,,,
.span9 .breadcrumb a,2795,,,,,,,,
.span9 .breadcrumb a:hover,2801,,,,,,,,
.myjsrcc,2832,,,,,,,,
.btn .label,2839,,,,,,,,
.btn .badge,2839,,,,,,,,
.btn_center,2869,,,,,,,,
#footer .table,2880,,,,,,,,
#footer p,2884,,,,,,,,
.nav li a img,2899,,,,,,,,
.span8 .breadcrumb,2947,,,,,,,,
.semestertable,3023,,,,,,,,
.hourstable,3029,,,,,,,,
.calendarwrapper p iframe,3043,,,,,,,,
.spacer,3054,,,,,,,,
.span7 h2,3060,,,,,,,,
